tirgos	n	tirgus	ncmpl3	O
strādājam	v	strādāt	vmnipt21pan	O
caur	s	caur	sppdy	O
distribūcijas	n	distribūcijas	n_fsg_	O
tīklu	n	tīkls	ncmsa1	O
.	z	.	zs	O

Tāpēc	r	tāpēc	r0c	O
saukt	v	saukt	vmnn0t1000n	O
mūs	p	mēs	pp10pa_	O
par	s	par	sppdn	O
eksportētajiem	v	eksportēt	vmnpdmpdpsy	O
nebūs	v	nebūt	vgnifii30ay	O
godīgi	r	godīgi	r__	O
.	z	.	zs	O

Tomēr	c	tomēr	ccs	O
kopumā	n	kopums	ncmsl1	O
tiek	v	tikt	vtnipi130an	O
eksportēti	v	eksportēt	vmnpdmpnpsn	O
aptuveni	r	aptuveni	r__	O
70	x	70	xn	sum
%	x	%	xx	sum
no	s	no	sppdy	O
saražotā	v	saražot	vmnpd_sgpsy	O
.	z	.	zs	O

No	s	no	sppdy	O
kopējā	a	kopējs	armsgyp	O
eksporta	n	eksports	ncmsg1	O
apjoma	n	apjoms	ncmsg1	O
Krievijā	n	Krievija	npfsl4	location
tiek	v	tikt	vtnipi130an	O
pārdoti	v	pārdot	vmnpdmpnpsn	O
aptuveni	r	aptuveni	r__	O
70	x	70	xn	sum
%	x	%	xx	sum
produkcijas	n	produkcija	ncfsg4	O
.	z	.	zs	O

Strādājam	v	strādāt	vmnipt21pan	O
arī	q	arī	qs	O
Rietumeiropas	n	rietumeiropa	n_fsg4	location
tirgos	n	tirgus	ncmpl3	O
,	z	,	zc	O
bet	c	bet	ccs	O
tas	p	tas	pd3msn_	O
ir	v	būt	vcnipii30an	O
grūtāk	r	grūti	rc_	O
-	z	-	zd	O
tur	r	tur	r0p	O
ir	v	būt	vcnipii30an	O
ļoti	r	ļoti	r0q	O
daudz	r	daudz	rpq	O
uzņēmumu	n	uzņēmums	ncmsa1	O
,	z	,	zc	O
kuriem	p	kurš	pq0mpd_	O
ir	v	būt	vcnipii30an	O
nevis	c	nevis	ccs	O
20	x	20	xn	O
gadu	n	gads	ncmpg1	O
vēsture	n	vēsture	ncfsn5	O
,	z	,	zc	O
bet	c	bet	ccs	O
krietni	r	krietni	r__	O
ilgāka	a	ilga	affsnnc	O
,	z	,	zc	O
un	c	un	ccs	O
to	p	tas	pd3msa_	O
zīmols	n	zīmols	n_msn1	O
ir	v	būt	vcnipii30an	O
pazīstams	v	pazīt	vmnpdmsnppn	O
jau	r	jau	r0t	O
sen	r	sen	r0t	O
.	z	.	zs	O

Tirgus	n	tirgus	ncmsn3	O
jau	r	jau	r0t	O
sen	r	sen	r0t	O
ir	v	būt	vcnipii30an	O
sadalīts	v	sadalīt	v_npdmsnpsn	O
un	c	un	ccs	O
pārdalīts	v	pārdalīt	v_npdmsnpsn	O
,	z	,	zc	O
un	c	un	ccs	O
brīvu	a	brīvs	afmsanp	O
tirgus	n	tirgus	ncmsg3	O
nišu	n	niša	n_fsa4	O
,	z	,	zc	O
kurās	p	kura	pq0fpl_	O
kāds	p	kāds	pi0msn_	O
mūs	p	mēs	pp10pa_	O
gaidītu	v	gaidīt	vmnc0t300an	O
,	z	,	zc	O
gandrīz	r	gandrīz	r0q	O
nav	v	nebūt	vcnipii30ay	O
.	z	.	zs	O

Protams	v	prast	vmnpdmsnppn	O
,	z	,	zc	O
varētu	v	varēt	vonc0t300an	O
šūt	v	šūt	vmnn0t1000n	O
kādam	p	kāds	pi0msd_	O
lielākam	a	liels	afmsdnc	O
zīmolam	n	zīmols	n_msd1	O
,	z	,	zc	O
bet	c	bet	ccs	O
ielauzties	v	ielauzties	vmyn0i1000n	O
tirgū	n	tirgus	ncmsl3	O
ar	s	ar	sppdn	O
savu	p	savs	ps0msa_	O
zīmolu	n	zīmols	n_msa1	O
ir	v	būt	vcnipii30an	O
diezgan	r	diezgan	r0q	O
grūti	r	grūti	r__	O
.	z	.	zs	O

Tiesa	n	tiesa	ncfsn4	O
,	z	,	zc	O
strādājam	v	strādāt	vmnipt21pan	O
ar	s	ar	sppdn	O
izplatītājiem	n	izplatītājs	ncmpd1	O
Vācijā	n	Vācija	npfsl4	location
un	c	un	ccs	O
Čehijā	n	čehija	n_fsl4	location
un	c	un	ccs	O
no	s	no	sppdy	O
viņiem	p	viņš	pp3mpd_	O
ir	v	būt	vcnipii30an	O
dzirdēts	v	dzirdēt	vmnpdmsnpsn	O
,	z	,	zc	O
ka	c	ka	css	O
,	z	,	zc	O
strādājot	v	strādāt	vmnpu000000	O
ar	s	ar	sppdn	O
kādu	p	kāds	pi0msa_	O
vācu	n	vācu	n_mds1	O
kompāniju	n	kompānija	ncfsa4	O
,	z	,	zc	O
20	x	20	xn	O
gadu	n	gads	ncmpg1	O
laikā	n	laiks	ncmsl1	O
nav	v	nebūt	vcnipii30ay	O
izdevies	v	izdoties	vmypdmsnasn	O
panākt	v	panākt	vmnn0t1000n	O
to	p	tas	pd3msa_	O
,	z	,	zc	O
ko	p	kas	pq000a_	O
"	z	"	zq	O
Vaide	n	vaide	n_fsn5	organization
"	z	"	zq	O
spēj	v	spēt	vonipt130an	O
izdarīt	v	izdarīt	vmnn0t3000n	O
gada	n	gads	ncmsg1	O
laikā	n	laiks	ncmsl1	O
.	z	.	zs	O

Tātad	r	Tātad	r__	O
strādāt	v	strādāt	vmnn0t2000n	O
mēs	p	mēs	pp10pn_	O
protam	v	prast	vmnipt11pan	O
un	c	un	ccs	O
tirgus	n	tirgus	ncmsg3	O
potenciāls	n	potenciāls	ncmsn1	O
ir	v	būt	vcnipii30an	O
.	z	.	zs	O

Savukārt	r	savukārt	r0_	O
austrumu	n	austrumi	ncmdg1	O
tirgos	n	tirgus	ncmpl3	O
konkurence	n	konkurence	ncfsn5	O
ir	v	būt	vcnipii30an	O
mazāka	a	maza	affsnnc	O
,	z	,	zc	O
vietējo	a	vietējs	armpgyp	O
uzņēmumu	n	uzņēmums	ncmsa1	O
,	z	,	zc	O
kuriem	p	kurš	pq0mpd_	O
būtu	v	būt	vcnc0ii00an	O
plaši	r	plaši	r__	O
pazīstams	a	pazīstams	afmsnnp	O
zīmols	n	zīmols	n_msn1	O
,	z	,	zc	O
nav	v	nebūt	vcnipii30ay	O
daudz	r	daudz	rpq	O
.	z	.	zs	O

Austrumu	n	austrumi	ncmdg1	O
tirgos	n	tirgus	ncmpl3	O
ir	v	būt	vcnipii30an	O
ļoti	r	ļoti	r0q	O
daudz	r	daudz	rpq	O
Ķīnas	n	Ķīna	npfsg4	location
masu	n	masa	ncfpg4	O
produkcijas	n	produkcija	ncfsg4	O
,	z	,	zc	O
ar	s	ar	sppdn	O
kuru	p	kura	pq0fsa_	O
cenšamies	v	censties	voyipt11pan	O
nekonkurēt	v	nekonkurēt	vmnn0i2000y	O
,	z	,	zc	O
jo	c	jo	css	O
"	z	"	zq	O
Vaide	n	vaide	n_fsn5	organization
"	z	"	zq	O
tomēr	q	tomēr	qs	O
ražo	v	ražot	vmnipt230an	O
dizaineru	n	dizaineris	ncmpg2	O
izstrādātus	v	izstrādāt	vmnpdmpapsn	O
apģērbus	n	apģērbs	ncmpa1	O
.	z	.	zs	O

"	z	"	zq	O
Vaides	n	vaide	n_fsg5	organization
"	z	"	zq	O
mērķauditorija	n	mērķauditorija	n_fsn4	O
ir	v	būt	vcnipii30an	O
sievietes	n	sieviete	ncfsg5	O
vecumā	n	vecums	ncmsl1	O
no	s	no	sppdy	O
25	x	25	xn	O
līdz	s	līdz	sppdy	O
45	x	45	xn	O
-	z	-	zd	O
50	x	50	xn	O
gadiem	n	gads	ncmpd1	O
,	z	,	zc	O
tātad	r	tātad	r__	O
ir	v	būt	vcnipii30an	O
jāizstrādā	v	izstrādāt	vmnd0t200an	O
apģērbi	n	apģērbs	ncmpn1	O
,	z	,	zc	O
kurus	p	kurš	pq0mpa_	O
velēsies	v	velēties	v_yif_130an	O
nopirkt	v	nopirkt	vmnn0t1000n	O
25	x	25	xn	O
gadus	n	gads	ncmpa1	O
veca	a	veca	affsnnp	O
jauniete	n	jauniete	ncfsn5	O
,	z	,	zc	O
bet	c	bet	ccs	O
labprāt	r	labprāt	r0m	O
valkās	n	valka	ncfpl4	O
arī	q	arī	qs	O
sieviete	n	sieviete	ncfsn5	O
45	x	45	xn	O
gadu	n	gads	ncmpg1	O
vecumā	n	vecums	ncmsl1	O
.	z	.	zs	O

Līdz	r	līdz	r0_	O
ar	s	ar	sppdn	O
to	p	tas	pd3msa_	O
ir	v	būt	vcnipii30an	O
izveidojies	v	izveidoties	vmypdmsnasn	O
īpašs	a	īpašs	afmsnnp	O
stils	n	stils	ncmsn1	O
,	z	,	zc	O
kurā	p	kura	pq0fsl_	O
"	z	"	zq	O
Vaide	n	vaide	n_fsn5	organization
"	z	"	zq	O
piedāvā	v	piedāvāt	vmnipt230an	O
savu	p	sava	ps0fsa_	O
produkciju	n	produkcija	ncfsa4	O
.	z	.	zs	O

Uzņēmumā	n	uzņēmums	ncmsl1	O
ir	v	būt	vcnipii30an	O
pieci	m	pieci	mcsmpnv	O
modelētāji	n	modelētājs	ncmpn1	O
,	z	,	zc	O
kuri	p	kurš	pq0mpn_	O
vienai	m	viena	mcsfsdv	O
kolekcijai	n	kolekcija	ncfsd4	O
katrs	p	katrs	pg0msn_	O
izstrādā	v	izstrādāt	vmnipt230an	O
aptuveni	r	aptuveni	r__	O
50	x	50	xn	O
jaunus	a	jauns	afmpanp	O
modeļus	n	modelis	ncmpa2	O
,	z	,	zc	O
bet	c	bet	ccs	O
kolekcijā	n	kolekcija	ncfsl4	O
tiek	v	tikt	vtnipi130an	O
ražoti	v	ražot	vmnpdmpnpsn	O
tikai	q	tikai	qs	O
60	x	60	xn	O
modeļi	n	modelis	ncmpn2	O
-	z	-	zd	O
tas	p	tas	pd3msn_	O
nozīmē	v	nozīmēt	vmnipt230an	O
,	z	,	zc	O
ka	c	ka	css	O
ir	v	būt	vcnipii30an	O
arī	q	arī	qs	O
liela	a	liela	affsnnp	O
iekšējā	a	iekšēja	arfsnyp	O
konkurence	n	konkurence	ncfsn5	O
par	s	par	sppdn	O
to	p	tas	pd3msa_	O
,	z	,	zc	O
kuri	p	kurš	pq0mpn_	O
modeļi	n	modelis	ncmpn2	O
iekļūs	v	iekļūt	vtnifi130an	O
kolekcijā	n	kolekcija	ncfsl4	O
.	z	.	zs	O

Vienmēr	r	vienmēr	r0t	O
cenšamies	v	censties	voyipt11pan	O
saprast	v	saprast	vmnn0t1000n	O
,	z	,	zc	O
ko	p	kas	pq000a_	O
vēlēsies	v	vēlēties	voyift330an	O
klients	n	klients	ncmsn1	O
,	z	,	zc	O
turklāt	c	turklāt	css	O
jāņem	v	ņemt	vmnd0t100an	O
vērā	r	vērā	r0_	O
klientu	n	klients	ncmpg1	O
gaume	n	gaume	ncfsn5	O
gan	c	gan	ccr	O
Vācijā	n	Vācija	npfsl4	location
,	z	,	zc	O
gan	c	gan	ccr	O
Krievijā	n	Krievija	npfsl4	location
,	z	,	zc	O
gan	c	gan	ccr	O
Tallinā	n	tallina	n_fsl4	location
,	z	,	zc	O
gan	c	gan	ccr	O
Krasnodarā	n	krasnodara	n_fsl4	location
,	z	,	zc	O
bet	c	bet	ccs	O
šī	p	šī	pd3fsn_	O
gaume	n	gaume	ncfsn5	O
ir	v	būt	vcnipii30an	O
ļoti	r	ļoti	r0q	O
atšķirīga	a	atšķirīga	affsnnp	O
gan	c	gan	ccr	O
austrumu-rietumu	n	austrumu-rietums	n_msa1	O
,	z	,	zc	O
gan	c	gan	ccr	O
ziemeļu-dienvidu	n	ziemeļu-dienvids	n_mpg1	O
virzienā	n	virziens	ncmsl1	O
.	z	.	zs	O

Līdz	r	līdz	r0_	O
ar	s	ar	sppdn	O
to	p	tas	pd3msa_	O
jāizstrāda	v	izjāstrādt	v_nis_130an	O
tādas	p	tāda	pd0fsg_	O
kolekcijas	n	kolekcija	ncfsg4	O
,	z	,	zc	O
kas	p	kas	pq000n_	O
atbildīs	v	atbilst	vmnift130an	O
gan	c	gan	ccr	O
"	z	"	zq	O
Vaides	n	vaide	n_fsg5	organization
"	z	"	zq	O
stilam	n	stils	ncmsd1	O
,	z	,	zc	O
gan	c	gan	ccr	O
arī	q	arī	qs	O
tik	r	tik	r0q	O
atšķirīgajai	a	atšķirīga	affsdyp	O
klientu	n	klients	ncmpg1	O
gaumei	n	gaume	ncfsd5	O
.	z	.	zs	O

Kurā	p	kura	pq0fsl_	O
no	s	no	sppdy	O
tirgiem	n	tirgus	ncmpd3	O
redzat	v	redzēt	vmnipt32pan	O
lielāku	a	liels	afmsanc	O
attīstības	n	attīstība	ncfsg4	O
potenciālu	n	potenciāls	ncmsa1	O
-	z	-	zd	O
austrumu	n	austrumi	ncmdg1	O
vai	c	vai	css	O
rietumu	n	rietumi	ncmdg1	O
?	z	?	zs	O

Es	p	es	pp10sn_	O
teiktu	v	teikt	vmnc0t100an	O
tā	r	tā	r0m	O
-	z	-	zd	O
mēs	p	mēs	pp10pn_	O
neizvēlamies	v	neizvēlēties	vmyipi31pay	O
tirgus	n	tirgus	ncmsg3	O
,	z	,	zc	O
un	c	un	ccs	O
būtībā	n	būtība	ncfsl4	O
tagad	r	tagad	r0t	O
jau	r	jau	r0t	O
ir	v	būt	vcnipii30an	O
diezgan	r	diezgan	r0q	O
vienalga	r	vienalga	r0m	O
,	z	,	zc	O
vai	c	vai	css	O
strādāt	v	strādāt	vmnn0t2000n	O
austrumu	n	austrumi	ncmdg1	O
,	z	,	zc	O
vai	c	vai	css	O
rietumu	n	rietumi	ncmdg1	O
tirgum	n	tirgus	ncmsd3	O
.	z	.	zs	O

Austrumu	n	austrumi	ncmdg1	O
tirgū	n	tirgus	ncmsl3	O
patlaban	r	patlaban	r0t	O
strādāt	v	strādāt	vmnn0t2000n	O
ir	v	būt	vcnipii30an	O
vieglāk	r	viegli	rc_	O
,	z	,	zc	O
tāpēc	r	tāpēc	r0c	O
arī	q	arī	qs	O
vairāk	r	daudz	rcq	O
strādājam	v	strādāt	vmnipt21pan	O
šim	p	šis	pd3msd_	O
tirgum	n	tirgus	ncmsd3	O
.	z	.	zs	O

Cenšamies	v	censties	voyipt11pan	O
sekot	v	sekot	vmnn0i2000n	O
biznesa	n	bizness	ncmsg1	O
zilo	a	zils	afmsayp	O
okeānu	n	okeāns	n_mpg1	O
teorijai	n	teorija	ncfsd4	O
un	c	un	ccs	O
vairāk	r	daudz	rcq	O
peldēt	v	peldēt	vmnn0i3000n	O
zilajos	a	zils	afmplyp	O
okeānos	n	okeāns	n_mpl1	O
,	z	,	zc	O
nevis	c	nevis	ccs	O
sarkanajos	a	sarkans	afmplyp	O
.	z	.	zs	O

Jācenšas	v	censties	voyd0t100an	O
pēc	s	pēc	sppdy	O
iespējas	n	iespēja	ncfsg4	O
mazāk	r	mazi	rc_	O
konkurēt	v	konkurēt	vmnn0i2000n	O
,	z	,	zc	O
un	c	un	ccs	O
tad	r	tad	r0t	O
viss	p	viss	pg0msn_	O
būs	v	būt	vcnifii30an	O
labi	r	labi	r__	O
.	z	.	zs	O

Vadoties	v	vadīties	v_ypu000000	O
pēc	s	pēc	sppdy	O
šī	p	šis	pd3msg_	O
paša	p	pats	pg0msg_	O
principa	n	princips	ncmsg1	O
,	z	,	zc	O
patlaban	r	patlaban	r0t	O
diezgan	r	diezgan	r0q	O
aktīvi	r	aktīvi	r__	O
attīstām	v	attīstīt	vmnipt31pan	O
mazumtirdzniecību	n	mazumtirdzniecība	ncfsa4	O
.	z	.	zs	O

No	s	no	sppdy	O
vienas	m	viena	mcsfsgv	O
puses	n	puse	ncfsg5	O
-	z	-	zd	O
tirgū	n	tirgus	ncmsl3	O
ir	v	būt	vcnipii30an	O
diezgan	r	diezgan	r0q	O
liela	a	liela	affsnnp	O
konkurence	n	konkurence	ncfsn5	O
,	z	,	zc	O
taču	q	taču	qs	O
,	z	,	zc	O
no	s	no	sppdy	O
otras	m	otra	mcsfsg_	O
puses	n	puse	ncfsg5	O
,	z	,	zc	O
-	z	-	zd	O
šajā	p	šis	pd3msl_	O
tirgū	n	tirgus	ncmsl3	O
ir	v	būt	vcnipii30an	O
ļoti	r	ļoti	r0q	O
maz	r	maz	r0q	O
ražotāju	n	ražotājs	ncmpg1	O
,	z	,	zc	O
bet	c	bet	ccs	O
ražotājiem	n	ražotājs	ncmpd1	O
tirdzniecībā	n	tirdzniecība	ncfsl4	O
konkurēt	v	konkurēt	vmnn0i2000n	O
ar	s	ar	sppdn	O
klasiskajiem	a	klasisks	armpdyp	O
tirgotājiem	n	tirgotājs	ncmpd1	O
ir	v	būt	vcnipii30an	O
daudz	r	daudz	rpq	O
vieglāk	r	viegli	rc_	O
.	z	.	zs	O

Mēs	p	mēs	pp10pn_	O
varam	v	varēt	vonipt31pan	O
atļauties	v	atļauties	vmyn0t1000n	O
daudz	r	daudz	rpq	O
vairāk	r	daudz	rcq	O
nekā	c	nekā	css	O
tirgotāji	n	tirgotājs	ncmpn1	O
-	z	-	zd	O
likt	v	likt	vmnn0t1000n	O
mazāku	a	mazs	afmsanc	O
uzcenojumu	n	uzcenojums	ncmsa1	O
,	z	,	zc	O
uzturēt	v	uzturēt	v_nn0_3000n	O
veikalu	n	veikals	ncmsa1	O
,	z	,	zc	O
kas	p	kas	pq000n_	O
tikai	q	tikai	qs	O
sedz	v	segt	vmnipt130an	O
uzturēšanas	n	uzturēšana	n_fsg_	O
izmaksas	n	izmaksa	ncfpn4	O
,	z	,	zc	O
bet	c	bet	ccs	O
nepelna	v	nepelnīt	vmnipt330ay	O
.	z	.	zs	O

Tā	r	tā	r0m	O
ražotājam	n	ražotājs	ncmsd1	O
nav	v	nebūt	vcnipii30ay	O
problēma	n	problēma	ncfsn4	O
,	z	,	zc	O
jo	c	jo	css	O
peļņu	n	peļņa	ncfsa4	O
nodrošina	v	nodrošināt	vmnipt330an	O
ražošana	n	ražošana	n_fsn_	O
,	z	,	zc	O
bet	c	bet	ccs	O
,	z	,	zc	O
no	s	no	sppdy	O
otras	m	otra	mcsfsg_	O
puses	n	puse	ncfsg5	O
,	z	,	zc	O
savs	p	savs	ps0msn_	O
veikalu	n	veikals	ncmpg1	O
tīkls	n	tīkls	ncmsn1	O
nodrošina	v	nodrošināt	vmnipt330an	O
ražošanu	n	ražošana	n_fsa_	O
ar	s	ar	sppdn	O
pasūtījumiem	n	pasūtījums	ncmpd1	O
.	z	.	zs	O

Pat	q	pat	qs	O
tad	r	tad	r0t	O
,	z	,	zc	O
ja	c	ja	css	O
kādā	p	kāda	pi0fsl_	O
no	s	no	sppdy	O
tirgiem	n	tirgus	ncmpd3	O
rodas	v	rasties	vmyipi130an	O
problēmas	n	problēma	ncfpa4	O
,	z	,	zc	O
mēs	p	mēs	pp10pn_	O
zinām	v	zināt	vmnpu000000	O
,	z	,	zc	O
ka	c	ka	css	O
savs	p	savs	ps0msn_	O
veikalu	n	veikals	ncmpg1	O
tīkls	n	tīkls	ncmsn1	O
"	z	"	zq	O
apēdīs	v	apēst	vmnift130an	O
"	z	"	zq	O
vismaz	r	vismaz	r0q	O
20	x	20	xn	sum
%	x	%	xx	sum
no	s	no	sppdy	O
saražotā	v	saražot	vmnpdfsnpsy	O
,	z	,	zc	O
un	c	un	ccs	O
tas	p	tas	pd3msn_	O
rada	v	rast	vmnist130an	O
pārliecību	n	pārliecība	ncfsa4	O
par	s	par	sppdn	O
rītdienu	n	rītdiena	ncfsa4	O
.	z	.	zs	O

Ne	q	ne	qs	O
mazāk	r	mazi	rc_	O
svarīgs	a	svarīgs	afmsnnp	O
sava	p	sava	ps0fsn_	O
tirdzniecības	n	tirdzniecība	ncfsg4	O
tīkla	n	tīkls	ncmsg1	O
uzdevums	n	uzdevums	ncmsn1	O
ir	v	būt	vcnipii30an	O
uzņēmuma	n	uzņēmums	ncmsg1	O
un	c	un	ccs	O
zīmola	n	zīmols	n_msg1	O
tēla	n	tēls	ncmsg1	O
veidošana	n	veidošana	n_fsn_	O
klientu	n	klients	ncmpg1	O
acīs	n	acs	ncfpl6	O
.	z	.	zs	O

Vai	q	vai	qs	O
ir	v	būt	vcnipii30an	O
kādi	p	kāds	pi0mpn_	O
veikalu	n	veikals	ncmpg1	O
tīkla	n	tīkls	ncmsg1	O
paplašināšanas	n	paplašināšana	n_fsg_	O
plāni	a	plāns	afmpnnp	O
šim	p	šis	pd3msd_	O
gadam	n	gads	ncmsd1	O
?	z	?	zs	O

Šogad	r	šogad	r0t	time
ir	v	būt	vcnipii30an	O
diezgan	r	diezgan	r0q	O
lieli	a	liels	afmpnnp	O
franšīzes	n	franšīze	n_fsg5	O
tīkla	n	tīkls	ncmsg1	O
veidošanas	n	veidošana	n_fsg_	O
plāni	a	plāns	afmpnnp	O
,	z	,	zc	O
taču	c	taču	ccs	O
tos	p	tas	pd3mpa_	O
tagad	r	tagad	r0t	O
neatklāšu	v	neatklāt	vmnift11say	O
,	z	,	zc	O
jo	c	jo	css	O
tur	r	tur	r0p	O
viss	p	viss	pg0msn_	O
nav	v	nebūt	vcnipii30ay	O
atkarīgs	a	atkarīgs	afmsnnp	O
no	s	no	sppdy	O
mums	p	mēs	pp10pd_	O
.	z	.	zs	O

"	z	"	zq	O
Vaide	n	vaide	n_fsn5	organization
"	z	"	zq	O
saviem	p	savs	ps0mpd_	O
spēkiem	n	spēks	ncmpd1	O
plāno	v	plānot	vmnipt230an	O
atvērt	v	atvērt	vmnn0t1000n	O
vienu	m	viens	mcsmsav	O
uzņēmumam	n	uzņēmums	ncmsd1	O
piederošu	v	piederēt	vmnpdmpgapn	O
veikalu	n	veikals	ncmsa1	O
Rīgā	n	Rīga	npfsl4	location
un	c	un	ccs	O
vienu	m	viens	mcsmsav	O
-	z	-	zd	O
Jūrmalā	n	jūrmala	ncfsl4	location
.	z	.	zs	O

Visticamāk	i	Visticamāk	i_	O
,	z	,	zc	O
ka	c	ka	css	O
pie	s	pie	sppdy	O
šo	p	šis	pd3msa_	O
plānu	n	plānu	n_mpg_	O
īstenošanas	n	īstenošana	n_fsg_	O
ķersimies	v	ķerties	vmyifi11pan	O
tikai	q	tikai	qs	O
pavasarī	n	pavasaris	ncmsl2	time
,	z	,	zc	O
līdz	s	līdz	sppdy	O
tam	p	tas	pd3msd_	O
ir	v	būt	vcnipii30an	O
jāveic	v	veikt	vmnd0t100an	O
iekšēji	a	iekšējs	armpnnp	O
ražošanas	n	ražošana	n_fsg_	O
pārkārtošanas	n	pārkārtošana	n_fsg_	O
darbi	n	darbs	ncmpn1	O
.	z	.	zs	O

Uzņēmumam	n	uzņēmums	ncmsd1	O
katru	p	katra	pg0msa_	O
gadu	n	gads	ncmsa1	O
ir	v	būt	vcnipii30an	O
neliels	a	neliels	armsnnp	O
apgrozījuma	n	apgrozījums	ncmsg1	O
un	c	un	ccs	O
peļņas	n	peļņa	ncfsg4	O
kāpums	n	kāpums	ncmsn1	O
.	z	.	zs	O

Kāds	p	kāds	pi0msn_	O
būs	v	būt	vcnifii30an	O
2012.	x	2012.	xo	time
gada	n	gads	ncmsg1	time
rezultāts	n	rezultāts	ncmsn1	O
,	z	,	zc	O
un	c	un	ccs	O
kāda	p	kāda	pi0fsn_	O
ir	v	būt	vcnipii30an	O
prognoze	n	prognoze	ncfsn5	O
2013.	x	2013.	xo	time
gadam	n	gads	ncmsd1	time
?	z	?	zs	O

Apgrozījuma	n	apgrozījums	ncmsg1	O
pieaugums	n	pieaugums	ncmsn1	O
ne	q	ne	qs	O
vienmēr	r	vienmēr	r0t	O
rada	v	rast	vmnist130an	O
peļņu	n	peļņa	ncfsa4	O
.	z	.	zs	O

Krīzes	n	krīze	ncfsg5	O
laikā	n	laiks	ncmsl1	O
apgrozījuma	n	apgrozījums	ncmsg1	O
rādītāji	n	rādītājs	n_mpn1	O
nedaudz	r	nedaudz	r0q	O
samazinājās	v	samazināties	vmyisi330an	O
,	z	,	zc	O
jo	c	jo	css	O
uzņēmumā	n	uzņēmums	ncmsl1	O
tika	v	tikt	vtnisi130an	O
nomainīta	v	nomainīt	v_npdfsnpsn	O
produktu	n	produkts	ncmpg1	O
grupa	n	grupa	ncfsn4	O
,	z	,	zc	O
izstrādājumi	n	izstrādājums	ncmpn1	O
kļuva	v	kļūt	vtnisi130an	O
krietni	r	krietni	r__	O
dārgāki	a	dārgs	afmpnnc	O
,	z	,	zc	O
jo	c	jo	css	O
vairāk	r	daudz	rcq	O
pievērsāmies	v	pievērsties	vmyisi11pan	O
modes	n	mode	ncfsg5	O
produkcijai	n	produkcija	ncfsd4	O
,	z	,	zc	O
nevis	c	nevis	ccs	O
masu	n	masa	ncfpg4	O
produkcijai	n	produkcija	ncfsd4	O
.	z	.	zs	O

Pagājušā	v	paiet	vmnpdmsgasy	O
gada	n	gads	ncmsg1	O
apgrozījums	n	apgrozījums	ncmsn1	O
un	c	un	ccs	O
peļņa	n	peļņa	ncfsn4	O
noteikti	r	noteikti	r__	O
būs	v	būt	vcnifii30an	O
augstāki	a	augsts	afmpnnc	O
nekā	c	nekā	css	O
pērn	r	pērn	r0t	time
,	z	,	zc	O
un	c	un	ccs	O
arī	q	arī	qs	O
šogad	r	šogad	r0t	time
jāsaglabājas	v	saglabāties	v_yd0_200an	O
šādai	p	šāda	pd0fsd_	O
tendencei	n	tendence	ncfsd5	O
.	z	.	zs	O

Šūšanas	n	šūšana	n_fsg_	O
bizness	n	bizness	ncmsn1	O
ir	v	būt	vcnipii30an	O
ļoti	r	ļoti	r0q	O
darbietilpīgs	a	darbietilpīgs	afmsnnp	O
,	z	,	zc	O
un	c	un	ccs	O
daudzi	p	daudzi	pi0mpn_	O
uzņēmumi	n	uzņēmums	ncmpn1	O
ir	v	būt	vcnipii30an	O
sūdzējušies	v	sūdzēties	vmypdmpnasn	O
,	z	,	zc	O
ka	c	ka	css	O
Latvijā	n	Latvija	npfsl4	location
vērojams	v	vērot	vmnpdmsnppn	O
darbaspēka	n	darbaspēks	ncmsg1	O
trūkums	n	trūkums	ncmsn1	O
,	z	,	zc	O
turklāt	c	turklāt	css	O
šuvējus	n	šuvējs	n_mpa1	O
vairs	r	vairs	r0t	O
nesagatavo	v	nesagatavot	vmnipt230ay	O
neviena	p	neviens	pi0msgy	O
profesionālās	a	profesionāla	affsgyp	O
izglītības	n	izglītība	ncfsg4	O
iestāde	n	iestāde	ncfsn5	O
.	z	.	zs	O

Vai	q	vai	qs	O
"	z	"	zq	O
Vaide	n	vaide	n_fsn5	organization
"	z	"	zq	O
izjūt	v	izjust	vmnipt130an	O
šādas	p	šāda	pd0fpn_	O
problēmas	n	problēma	ncfpa4	O
,	z	,	zc	O
un	c	un	ccs	O
kā	r	kā	r0m	O
uzņēmums	n	uzņēmums	ncmsn1	O
tās	p	tā	pd3fpn_	O
risina	v	risināt	vmnipt330an	O
?	z	?	zs	O

Jā	q	jā	qs	O
,	z	,	zc	O
darbaspēka	n	darbaspēks	ncmsg1	O
trūkumu	n	trūkums	ncmsa1	O
izjūtam	v	izjust	vmnipt11pan	O
.	z	.	zs	O

Galvenais	a	galvens	armsnyp	O
faktors	n	faktors	ncmsn1	O
ir	v	būt	vcnipii30an	O
nauda	n	nauda	ncfsn4	O
-	z	-	zd	O
cik	r	cik	r0q	O
uzņēmums	n	uzņēmums	ncmsn1	O
ir	v	būt	vcnipii30an	O
gatavs	a	gatavs	afmsnnp	O
maksāt	v	maksāt	vmnn0t2000n	O
.	z	.	zs	O

Nosacīti	r	nosacīti	r__	O
var	v	varēt	vonipt330an	O
pieņemt	v	pieņemt	vmnn0t1000n	O
-	z	-	zd	O
ja	c	ja	css	O
šuvēja	n	šuvēja	ncfsn4	profession
saņemtu	v	saņemt	vmnc0t100an	O
1000	x	1000	xn	sum
